LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID2957,2957,0,0.41508185863494873,1938.6265566154254,648.7614844494792,0.0,96.0,96,8.0,1,,5.452488687782806,2.0,0.0,28.0,1205.0,7.634476564548757,0.8847758081334725,0.6705312815053542
ID2707,2707,0,0.4025106132030487,1974.3870415413073,695.9911542956629,0.0,69.0,69,8.0,1,,5.4389140271493215,1.0,0.0,34.0,1202.0,8.318223515370693,0.8606277769815107,0.604877545120605
ID2452,2452,0,0.36873307824134827,1781.307299697862,775.8936554310224,0.0,38.0,38,8.0,1,,4.950226244343892,2.0,0.0,36.0,1094.0,7.052547086204125,0.8548607177292011,0.6469833536109595
ID3220,3220,0,0.4543169438838959,1965.7071218708234,844.3167839288722,0.0,116.0,116,8.0,1,,5.470588235294118,1.0,0.0,32.0,1209.0,7.834381922458968,0.8997840581309208,0.6614443921255841
ID3476,3476,0,0.39357656240463257,1884.6908066325202,735.6756303960045,0.0,141.0,141,8.0,1,,5.004524886877828,1.0,0.0,30.0,1106.0,7.425691114181996,0.7799080849711103,0.5906113867311222
ID2197,2197,0,0.4082736670970917,1850.5805557941082,955.0697379716382,0.0,5.0,5,8.0,1,,5.330316742081448,2.0,0.0,30.0,1178.0,7.548295074755761,0.8159853644726857,0.6346059921943791
ID3228,3228,0,0.43057024478912354,1945.7202646671035,749.7022887896155,0.0,121.0,121,8.0,1,,5.665158371040724,2.0,0.0,36.0,1252.0,7.63402125638817,0.8437979743803316,0.6792252635001218
ID2717,2717,0,0.39807724952697754,1967.1665675480795,687.7958137492717,0.0,72.0,72,8.0,1,,5.5610859728506785,2.0,0.0,36.0,1229.0,7.609929320949558,0.8229454461385627,0.6597909526226776
ID2462,2462,0,0.38103678822517395,1828.9787895127797,811.6730055045932,0.0,26.0,26,8.0,1,,4.764705882352941,1.0,0.0,30.0,1053.0,6.968684728477803,0.860221151119932,0.6323547932921748
ID2208,2208,0,0.36582881212234497,1804.189464238477,927.4068679544284,0.0,20.0,20,8.0,1,,4.904977375565611,1.0,0.0,27.0,1084.0,6.921312449399542,0.8243612818774689,0.64045008598448
ID2977,2977,0,0.39739444851875305,1933.3228594312561,662.5219544555083,0.0,97.0,97,8.0,1,,5.909502262443439,3.0,0.0,34.0,1306.0,7.601492091942114,0.8099900548586828,0.695801801554166
ID3489,3489,0,0.4170245826244354,1880.8548820703631,732.5099302917581,0.0,140.0,140,8.0,1,,5.027149321266968,1.0,0.0,30.0,1111.0,7.180730876979151,0.7711081234339808,0.6096117565519767
ID2727,2727,0,0.37442511320114136,1940.6910680370197,688.7366361204702,0.0,73.0,73,8.0,1,,5.085972850678733,3.0,0.0,29.0,1124.0,6.461552907860287,0.7420521406362115,0.6705642579595409
ID2472,2472,0,0.40093672275543213,1831.549927054808,702.2014113207962,0.0,33.0,33,8.0,1,,5.1945701357466065,2.0,0.0,29.0,1148.0,7.205627057491219,0.8004857582318111,0.6410202491667907
ID2217,2217,0,0.3552035391330719,1867.5937467347585,945.1421183449323,0.0,6.0,6,8.0,1,,4.83710407239819,2.0,0.0,30.0,1069.0,7.164348522880607,0.8311641450155371,0.6129121725518238
ID3242,3242,0,0.40812793374061584,1950.9976878344057,775.8688644858929,0.0,120.0,120,8.0,1,,5.968325791855204,2.0,0.0,33.0,1319.0,8.126493787310453,0.7694142197048741,0.638719249645214
ID2988,2988,0,0.416801780462265,1930.0626384465832,686.1962334567671,0.0,99.0,99,8.0,1,,5.407239819004525,2.0,0.0,36.0,1195.0,7.950799964408841,0.8648178072328035,0.6307874091680089
ID3503,3503,0,0.3836226463317871,1869.5835273256116,744.750215458663,0.0,139.0,139,8.0,1,,5.153846153846154,2.0,0.0,34.0,1139.0,7.661820704212316,0.7685805650039716,0.584647384835572
ID2737,2737,0,0.41078969836235046,1891.2327686996293,678.6650837289327,0.0,75.0,75,8.0,1,,5.574660633484163,2.0,0.0,34.0,1232.0,7.231251023272502,0.8298036195610321,0.6992071079669819
ID2227,2227,0,0.3177783191204071,1770.6664447069813,1008.1153323902811,0.0,0.0,0,8.0,1,,4.108597285067873,1.0,0.0,29.0,908.0,6.219249320806832,0.8177083091979962,0.5943740244765224
ID2483,2483,0,0.434164822101593,1909.4110490760263,768.0217054481432,0.0,48.0,48,8.0,1,,5.769230769230769,2.0,0.0,34.0,1275.0,8.013406598612434,0.8413973402038418,0.6579370613612426
ID2998,2998,0,0.527745246887207,1927.2819839516114,665.8447097430324,0.0,101.0,101,8.0,1,,6.502262443438914,3.0,0.0,32.0,1437.0,8.351714268443303,0.9033307101903993,0.7390118161943637
ID3254,3254,0,0.41396933794021606,1940.036251118154,723.9250140686119,0.0,122.0,122,8.0,1,,5.579185520361991,1.0,0.0,32.0,1233.0,8.123440900313142,0.8420507807546797,0.6279100840675742
ID2747,2747,0,0.34326672554016113,1915.841080946676,686.4253923289361,0.0,74.0,74,8.0,1,,4.841628959276018,1.0,0.0,31.0,1070.0,7.2084095502074,0.8127911901736552,0.6023005392571098
ID2492,2492,0,0.36044642329216003,1915.2591871177638,789.017184961075,0.0,49.0,49,8.0,1,,4.932126696832579,1.0,0.0,32.0,1090.0,7.3329833630015,0.7795111332819374,0.5892575193233238
ID3516,3516,0,0.446821004152298,1891.7327938782066,716.9668634638194,0.0,142.0,142,8.0,1,,5.452488687782806,2.0,0.0,36.0,1205.0,7.763771087915543,0.8291577356899399,0.6367046854611385
ID2239,2239,0,0.3468426764011383,1821.710531518314,979.1900396360045,0.0,3.0,3,8.0,1,,4.601809954751131,1.0,0.0,27.0,1017.0,6.81407609825496,0.8227369154729736,0.6096613877877712
ID3009,3009,0,0.39350032806396484,1929.1943552979394,684.8639699680919,0.0,100.0,100,8.0,1,,5.276018099547511,2.0,0.0,34.0,1166.0,7.265786229097553,0.829803619561032,0.6586042044070881
ID3267,3267,0,0.4139269292354584,1941.3609575321677,700.2589762357951,0.0,123.0,123,8.0,1,,5.542986425339366,2.0,0.0,34.0,1225.0,8.257459885945357,0.8587269195780987,0.6202500768741807
ID2757,2757,0,0.43003109097480774,1800.6870172544855,636.4073873240861,0.0,79.0,79,8.0,1,,5.665158371040724,2.0,0.0,34.0,1252.0,7.7145734930292855,0.8662946174399226,0.6817349239412963
ID2248,2248,0,0.4622122347354889,1783.9012779796335,763.7784708720509,0.0,41.0,41,8.0,1,,5.479638009049774,2.0,0.0,31.0,1211.0,7.863366839349737,0.8576961318119407,0.6434756289518917
ID2504,2504,0,0.3610745370388031,1892.3606627628287,829.7062108111932,0.0,51.0,51,8.0,1,,4.895927601809955,2.0,0.0,26.0,1082.0,6.435203724557041,0.8648077173702002,0.7056481075923654
ID3530,3530,0,0.39838966727256775,1885.6386200935895,721.2571597262904,0.0,143.0,143,8.0,1,,5.588235294117647,3.0,0.0,27.0,1235.0,6.850855756686933,0.8390117850901432,0.7442920920173246
ID3019,3019,0,0.4561898410320282,1947.6536964841903,688.6684570950786,0.0,103.0,103,8.0,1,,6.081447963800905,2.0,0.0,34.0,1344.0,8.119710568243962,0.8806904191707283,0.7014591772446505
ID2767,2767,0,0.4110787510871887,1865.927069671707,670.209775831237,0.0,76.0,76,8.0,1,,5.461538461538462,1.0,0.0,33.0,1207.0,8.180609856384647,0.8144102220294197,0.5993314156649702
ID3281,3281,0,0.43674448132514954,1939.032610862819,710.2137217800356,0.0,124.0,124,8.0,1,,5.606334841628959,2.0,0.0,36.0,1239.0,7.6937847203918475,0.8921848320624449,0.6871638068026488
ID2258,2258,0,0.4018614888191223,1831.6966511242667,718.4230356504668,0.0,32.0,32,8.0,1,,5.520361990950226,2.0,0.0,28.0,1220.0,7.1079847454179435,0.8125250765192072,0.696311896254389
ID2004,2004,0,0.3432285785675049,1795.6610748619455,906.3047486152241,0.0,21.0,21,8.0,1,,4.53393665158371,1.0,0.0,30.0,1002.0,7.052722064794662,0.7827663938364721,0.5645291958484628
ID2518,2518,0,0.3848898112773895,1899.6013680954907,898.7947509628597,0.0,56.0,56,8.0,1,,4.968325791855204,1.0,0.0,34.0,1098.0,7.656482185508801,0.8452489321476087,0.5944843878567795
ID3030,3030,0,0.43621498346328735,1946.355623595226,712.8590401736041,0.0,104.0,104,8.0,1,,5.601809954751131,1.0,0.0,29.0,1238.0,7.919756445984852,0.8735475011356086,0.6595813356920036
ID3544,3544,0,0.38676881790161133,1865.054360453671,747.5339112501878,0.0,145.0,145,8.0,1,,5.316742081447964,2.0,0.0,28.0,1175.0,6.781602135155039,0.8069887318328097,0.7002535318700904
ID2777,2777,0,0.3914516568183899,1823.8549561994164,646.483223132807,0.0,78.0,78,8.0,1,,5.796380090497737,3.0,0.0,33.0,1281.0,6.5850509434325435,0.7758894016315055,0.7691510137924782
ID2268,2268,0,0.40769970417022705,1830.8352902592912,712.8015517669194,0.0,34.0,34,8.0,1,,5.257918552036199,2.0,0.0,26.0,1162.0,6.808516939878227,0.8823247076116589,0.7239777607751178
ID2525,2525,0,0.36097031831741333,1937.4382021728172,823.6032486776993,0.0,63.0,63,8.0,1,,5.099547511312217,2.0,0.0,32.0,1127.0,7.078074325546438,0.7607570597631175,0.622576999628231
ID2014,2014,0,0.3981935679912567,1913.8135225235135,987.6136603404324,0.0,14.0,14,8.0,1,,5.0542986425339365,2.0,0.0,31.0,1117.0,7.306705642543078,0.8275758895600961,0.6264720401530938
ID3294,3294,0,0.49076297879219055,1936.5307568348903,715.5548039586247,0.0,125.0,125,8.0,1,,5.733031674208145,2.0,0.0,34.0,1267.0,8.10646455523959,0.8228657511070752,0.6384944846802045
ID2016,2016,0,0.35863035917282104,1910.8185812689744,958.0568620969625,0.0,11.0,11,8.0,1,,4.819004524886878,1.0,0.0,33.0,1065.0,7.211342133622649,0.8413781786600033,0.6106881335672317
ID3041,3041,0,0.4249912202358246,1951.8672838137409,729.0294905511275,0.0,106.0,106,8.0,1,,4.538461538461538,1.0,0.0,26.0,1003.0,6.706483659632897,0.8968049216114308,0.6399102981560888
ID2786,2786,0,0.2855968773365021,1778.8100749616456,632.1776262128172,0.0,80.0,80,8.0,1,,4.411764705882353,1.0,0.0,27.0,975.0,6.38732032722384,0.6827380849332617,0.5604814537274897
ID2532,2532,0,0.4020956754684448,1907.1661016952198,810.4866279171982,0.0,50.0,50,8.0,1,,5.3076923076923075,1.0,0.0,34.0,1173.0,8.082269292907588,0.799601537501761,0.5835790362881427
ID3557,3557,0,0.389120489358902,1874.28736995075,735.7488543131811,0.0,144.0,144,8.0,1,,5.217194570135747,2.0,0.0,34.0,1153.0,7.381664834585229,0.8241042981481709,0.638623976571749
ID2279,2279,0,0.4084281623363495,1779.6960094181443,775.8481940065634,0.0,39.0,39,8.0,1,,5.407239819004525,2.0,0.0,32.0,1195.0,7.364333092156102,0.7822930716222375,0.6445588395369957
ID3307,3307,0,0.3640232980251312,1900.0353547167435,742.3297806922083,0.0,127.0,127,8.0,1,,5.018099547511312,2.0,0.0,30.0,1109.0,6.674894483949798,0.8609334032511798,0.6956064337310404
ID2796,2796,0,0.4358420968055725,1751.672339571384,611.1428952526855,0.0,85.0,85,8.0,1,,5.579185520361991,2.0,0.0,29.0,1233.0,7.0909238574243245,0.8956561557268824,0.7434978658542388
ID3053,3053,0,0.40264928340911865,1965.2866512061883,719.8150171397245,0.0,108.0,108,8.0,1,,5.457013574660634,2.0,0.0,31.0,1206.0,7.583127691538531,0.8464809997377317,0.6597950178973994
ID2288,2288,0,0.4178035259246826,1847.8292314053838,759.1891822814605,0.0,30.0,30,8.0,1,,5.4389140271493215,1.0,0.0,34.0,1202.0,8.236952586133505,0.8221494408833576,0.5958574822782048
ID2036,2036,0,0.41598132252693176,1794.743042269007,863.7161133186258,0.0,23.0,23,8.0,1,,5.506787330316742,2.0,0.0,30.0,1217.0,7.4770071245739524,0.82135557285159,0.6642582775136281
ID2548,2548,0,0.36825722455978394,1888.1348168048976,888.6370429869388,0.0,55.0,55,8.0,1,,4.719457013574661,2.0,0.0,26.0,1043.0,6.347729133979413,0.8338934255529582,0.6761454036841565
ID2037,2037,0,0.3935684263706207,1860.4737540154545,966.7085336285102,0.0,17.0,17,8.0,1,,5.0542986425339365,2.0,0.0,34.0,1117.0,7.102927826636509,0.8655724691097101,0.6603053312862774
ID2806,2806,0,0.40474197268486023,1844.585615715673,657.9498495188628,0.0,77.0,77,8.0,1,,5.402714932126697,1.0,0.0,34.0,1194.0,8.0907237486802,0.8489553337363994,0.6132154627383812
ID2039,2039,0,0.4359089136123657,1792.6068099348026,885.5092141535295,0.0,22.0,22,8.0,1,,5.832579185520362,2.0,0.0,35.0,1289.0,7.645202128805495,0.8782460870435354,0.713453048574858
ID3320,3320,0,0.4390484094619751,1873.4636190946935,672.845548525724,0.0,132.0,132,8.0,1,,5.48868778280543,2.0,0.0,33.0,1213.0,7.780868647305569,0.8637555661992404,0.6538412927284059
ID3065,3065,0,0.41323110461235046,1993.136673079647,792.6743422927112,0.0,112.0,112,8.0,1,,5.918552036199095,2.0,0.0,29.0,1308.0,7.785339934381211,0.8380148371105582,0.6932191970313043
ID2298,2298,0,0.33315372467041016,1792.4959130699208,759.4475655085552,0.0,37.0,37,8.0,1,,4.760180995475113,2.0,0.0,25.0,1052.0,5.834961086089832,0.7493334428223531,0.6989047861458575
ID2299,2299,0,0.4144122898578644,1872.3428598700739,745.8593194927012,0.0,46.0,46,8.0,1,,5.389140271493213,2.0,0.0,33.0,1191.0,7.6647166634021415,0.7884851357003897,0.6199569796454402
ID2045,2045,0,0.38378921151161194,1836.882528220082,967.5348272587513,0.0,4.0,4,8.0,1,,4.877828054298643,1.0,0.0,36.0,1078.0,7.50263631164711,0.8083432244469497,0.5812427211601434
ID2046,2046,0,0.40215563774108887,1912.677944979313,973.4803556378565,0.0,12.0,12,8.0,1,,5.131221719457014,2.0,0.0,27.0,1134.0,6.937118399049801,0.8508223559932501,0.6800577993867921
ID2558,2558,0,0.3703828752040863,1907.3960447091272,895.212034130784,0.0,60.0,60,8.0,1,,5.004524886877828,2.0,0.0,28.0,1106.0,6.830079020943489,0.8152777672241514,0.6581571917154194
ID2561,2561,1,0.4222995638847351,1789.1484761781805,821.9976739947936,0.0,61.0,61,8.0,1,,5.873303167420814,2.0,0.0,33.0,1298.0,8.17992345171112,0.8346549868198192,0.6533046685966981
ID2306,2306,1,0.38380634784698486,1767.0696476927524,868.1269685891795,0.0,37.0,37,8.0,1,,4.914027149321267,1.0,0.0,30.0,1086.0,6.99784593994892,0.8019403951974067,0.6250357224301898
ID2819,2819,1,0.4092055559158325,1768.9678436487447,805.1931183130885,0.0,81.0,81,8.0,1,,5.5565610859728505,2.0,0.0,26.0,1228.0,7.194866536896396,0.8348898020171834,0.7028012347473046
ID2053,2053,1,0.4417763352394104,1666.804797480806,1050.4027214165678,0.0,4.0,4,8.0,1,,5.778280542986425,2.0,0.0,35.0,1277.0,8.056656126403787,0.8580759895004164,0.6624240174288393
ID2310,2310,1,0.33826854825019836,1748.3454513587876,835.1033008699278,0.0,46.0,46,8.0,1,,7.574660633484163,4.0,0.0,27.0,1674.0,7.8491511120478155,0.5544211180204328,0.6884011098848813
ID2056,2056,1,0.4276348948478699,1734.0993028980797,976.0226922316448,0.0,12.0,12,8.0,1,,5.158371040723982,1.0,0.0,26.0,1140.0,7.444783717956994,0.8520621716451868,0.6375381990263432
ID3081,3081,1,0.36032503843307495,1699.0583397450896,879.8249498550312,0.0,110.0,110,8.0,1,,4.733031674208145,2.0,0.0,24.0,1046.0,5.814264930003181,0.8879656838850746,0.7657317872983207
ID3339,3339,1,0.40515270829200745,1725.0237562992272,925.1739498129032,0.0,129.0,129,8.0,1,,5.425339366515837,2.0,0.0,33.0,1199.0,7.422330588270752,0.8288517420477108,0.6625443664425658
ID2830,2830,1,0.35141056776046753,1803.5090071530597,822.4931580440423,0.0,90.0,90,8.0,1,,4.8144796380090495,2.0,0.0,29.0,1064.0,6.482631923826213,0.8245502611898827,0.6712577123270808
ID2575,2575,1,0.40540051460266113,1821.7161864871427,877.8942801278628,0.0,53.0,53,8.0,1,,5.3710407239819,1.0,0.0,33.0,1187.0,7.5947274356003875,0.8378849804605132,0.6448256811596808
ID2580,2580,1,0.3876290023326874,1783.0371333193052,848.5512330915137,0.0,58.0,58,8.0,1,,5.647058823529412,3.0,0.0,29.0,1248.0,6.795877957942694,0.8396297555854564,0.7585149269620823
ID3093,3093,1,0.4051898717880249,1682.1433440098492,903.8760927117256,0.0,107.0,107,8.0,1,,5.366515837104072,2.0,0.0,30.0,1186.0,7.134841597653846,0.871888114613348,0.7006787492143747
ID3351,3351,1,0.3769035041332245,1690.5245146711275,882.4505781976814,0.0,135.0,135,8.0,1,,5.552036199095022,3.0,0.0,32.0,1227.0,6.791924209781128,0.843226439107847,0.7479197087560697
ID2840,2840,1,0.4045175313949585,1745.8632698748756,822.8995198062603,0.0,87.0,87,8.0,1,,5.864253393665158,1.0,0.0,37.0,1296.0,8.51200425116573,0.8424256252241855,0.6300173291213036
ID2331,2331,1,0.38713183999061584,1750.0626432286315,862.9260106397402,0.0,42.0,42,8.0,1,,5.529411764705882,2.0,0.0,35.0,1222.0,7.617282629153684,0.6746948201913558,0.5848985665281553
ID2592,2592,1,0.4599461853504181,1761.4206328716855,824.4937213597592,0.0,64.0,64,8.0,1,,5.846153846153846,2.0,0.0,36.0,1292.0,8.434983761036595,0.8664796952871843,0.6435037841665724
ID2082,2082,1,0.38326647877693176,1720.7328742688976,989.5087004500663,0.0,18.0,18,8.0,1,,4.832579185520362,2.0,0.0,26.0,1068.0,6.559103815539081,0.8698317577224743,0.6854838037144881
ID3106,3106,1,0.34687867760658264,1763.9299556731087,939.4173561501591,0.0,102.0,102,8.0,1,,4.615384615384615,2.0,0.0,28.0,1020.0,6.058167924496529,0.782995505824085,0.6691224592721685
ID2339,2339,1,0.3646101951599121,1763.4311924757928,943.8475221220264,0.0,24.0,24,8.0,1,,4.900452488687783,2.0,0.0,27.0,1083.0,6.239103211618832,0.8416699798062504,0.717916668544629
ID2851,2851,1,0.47536391019821167,1769.1470637447321,798.2278725483895,0.0,82.0,82,8.0,1,,5.53393665158371,2.0,0.0,30.0,1223.0,7.579576467872884,0.8403896729696309,0.6667916606423677
ID3364,3364,1,0.4446832537651062,1719.5363333879066,898.9134601162563,0.0,133.0,133,8.0,1,,5.855203619909502,2.0,0.0,27.0,1294.0,7.496473872863984,0.8359613369811185,0.7112751357758382
ID3115,3115,1,0.34595048427581787,1689.4228866610545,895.5159293852456,0.0,109.0,109,8.0,1,,5.076923076923077,2.0,0.0,29.0,1122.0,6.241973867474755,0.8359304571796521,0.7406662493910338
ID2092,2092,1,0.36591455340385437,1709.2636443456481,990.8551932864921,0.0,10.0,10,8.0,1,,4.760180995475113,2.0,0.0,29.0,1052.0,6.985143192636581,0.7826964717204156,0.5984034924725898
ID2604,2604,1,0.38174793124198914,1805.2720701165265,870.3827502548472,0.0,52.0,52,8.0,1,,5.212669683257919,1.0,0.0,29.0,1152.0,7.55073883347213,0.8229806687310129,0.6233160684737272
ID2860,2860,1,0.3924960792064667,1780.5817147908433,828.7902401929612,0.0,89.0,89,8.0,1,,5.171945701357466,1.0,0.0,32.0,1143.0,7.640045830225586,0.8457903865707052,0.6203950920259618
ID2350,2350,1,0.6027191877365112,1747.303420319962,853.5145988582353,0.0,43.0,43,8.0,1,,7.918552036199095,4.0,0.0,34.0,1750.0,9.361559198186143,0.8944108198589048,0.798712463726821
ID3377,3377,1,0.3850666582584381,1704.0574466719302,891.4164393958895,0.0,134.0,134,8.0,1,,4.787330316742081,1.0,0.0,32.0,1058.0,7.332680436637713,0.8828595635761435,0.612257802499822
ID2610,2610,1,0.44938012957572937,1786.9203078528897,851.1151479829756,0.0,59.0,59,8.0,1,,5.452488687782806,2.0,0.0,34.0,1205.0,7.033281637789175,0.8526563543593206,0.7135853462071479
ID2101,2101,1,0.3472694754600525,1740.4543640756924,980.0726082462318,0.0,13.0,13,8.0,1,,4.97737556561086,2.0,0.0,28.0,1100.0,7.046239125115562,0.8097824224120531,0.6321425285704677
ID3126,3126,1,0.3548588454723358,1715.5115048564733,863.8205252563008,0.0,111.0,111,8.0,1,,5.321266968325792,2.0,0.0,28.0,1176.0,7.075627195215747,0.8340505415162454,0.6840079830826555
ID2359,2359,1,0.4001465439796448,1751.3372254966475,832.322859116521,0.0,45.0,45,8.0,1,,8.425339366515837,7.0,0.0,31.0,1862.0,7.298822476495628,0.7590058634695062,0.9961906050292839
ID2871,2871,1,0.4115723669528961,1757.279218756355,840.8054354882325,0.0,84.0,84,8.0,1,,4.959276018099548,1.0,0.0,37.0,1096.0,7.348046581532864,0.8789689862491814,0.6314374197512498
ID2622,2622,1,0.4141681492328644,1729.1101232304322,828.0456525879424,0.0,67.0,67,8.0,1,,5.479638009049774,2.0,0.0,34.0,1211.0,8.198436206497144,0.8327657964434355,0.6073887609326619
ID3390,3390,1,0.42969098687171936,1727.9876645005618,925.0938279732754,0.0,131.0,131,8.0,1,,5.619909502262443,3.0,0.0,40.0,1242.0,7.553467716037944,0.8605257591466905,0.6882419309118329
ID3136,3136,1,0.44190338253974915,1734.2102208915846,814.7563802077977,0.0,115.0,115,8.0,1,,5.891402714932127,2.0,0.0,30.0,1302.0,8.055882566953054,0.8647008054917986,0.6782538764335863
ID2113,2113,1,0.39822155237197876,1741.6558731307355,1000.9265854220764,0.0,15.0,15,8.0,1,,5.484162895927602,2.0,0.0,33.0,1212.0,7.292335506336818,0.8225521615330883,0.6788239891516328
ID2369,2369,1,0.42326444387435913,1711.2552395383782,942.0619039094577,0.0,31.0,31,8.0,1,,5.791855203619909,2.0,0.0,31.0,1280.0,7.69250678475386,0.8293982068615666,0.6827074572411739
ID2881,2881,1,0.38225898146629333,1748.7479986975345,834.7622041628167,0.0,86.0,86,8.0,1,,4.9457013574660635,2.0,0.0,28.0,1093.0,7.001736283461018,0.8666206334920337,0.6558810714686976
ID2378,2378,1,0.3458874523639679,1749.8041634170231,867.6579037045492,0.0,36.0,36,8.0,1,,4.819004524886878,1.0,0.0,32.0,1065.0,7.3838768398682735,0.6449562255534077,0.5117746612041498
ID2890,2890,1,0.36123889684677124,1770.477309182495,821.7148535829087,0.0,83.0,83,8.0,1,,4.787330316742081,1.0,0.0,26.0,1058.0,6.72140560410844,0.8420516678533525,0.6511787485204373
ID2123,2123,1,0.35709264874458313,1735.5347197204226,1011.9879954843734,0.0,16.0,16,8.0,1,,4.769230769230769,1.0,0.0,23.0,1054.0,6.569637726704561,0.8049328361561616,0.6474936438541053
ID2635,2635,1,0.45013538002967834,1827.839796113798,882.7114687650537,0.0,54.0,54,8.0,1,,5.656108597285068,2.0,0.0,38.0,1250.0,8.259942838618429,0.832048637498643,0.6219885753623292
ID3404,3404,1,0.4207838475704193,1710.987933857482,923.0421927874341,0.0,128.0,128,8.0,1,,5.683257918552036,2.0,0.0,29.0,1256.0,6.9869449866742235,0.8681123959657908,0.7559846772408949
ID2640,2640,1,0.4172595143318176,1772.3681347416043,810.2884488930321,0.0,62.0,62,8.0,1,,5.4389140271493215,2.0,0.0,34.0,1202.0,7.2357776925015,0.8431133133616345,0.6876871119662756
ID3152,3152,1,0.35828864574432373,1719.1091485211466,905.3048867892107,0.0,105.0,105,8.0,1,,5.067873303167421,2.0,0.0,28.0,1120.0,6.568513703630678,0.8506613967424217,0.7092811092573801
ID2900,2900,1,0.3636600077152252,1756.6356140538655,828.7295396613808,0.0,88.0,88,8.0,1,,4.819004524886878,1.0,0.0,31.0,1065.0,7.157564396876496,0.8887113018347417,0.6336029487323911
ID2133,2133,1,0.3746747374534607,1695.4531092178522,1005.9597028517227,0.0,8.0,8,8.0,1,,5.375565610859729,2.0,0.0,27.0,1188.0,6.876781770533313,0.7995539825987759,0.6946272745238663
ID2389,2389,1,0.39582958817481995,1708.5606802716056,975.0372156574795,0.0,28.0,28,8.0,1,,5.321266968325792,2.0,0.0,31.0,1176.0,6.957072936374916,0.8301567783584385,0.6938894923167749
ID3159,3159,1,0.3468572795391083,1744.3152045087238,842.2585852896809,0.0,113.0,113,8.0,1,,4.656108597285068,2.0,0.0,25.0,1029.0,6.078226510704068,0.8962968018803936,0.7241386874780347
ID3417,3417,1,0.42072781920433044,1680.2681691935636,872.2916603860018,0.0,136.0,136,8.0,1,,5.800904977375565,2.0,0.0,30.0,1282.0,7.582048121896078,0.8752801963010703,0.7142004932152268
ID2650,2650,1,0.31455084681510925,1785.824743537344,852.1178734725684,0.0,57.0,57,8.0,1,,4.65158371040724,2.0,0.0,29.0,1028.0,6.116361048896694,0.7646525895844427,0.6590868831662651
ID2910,2910,1,0.3905019462108612,1832.3616452325773,837.4049828453071,0.0,95.0,95,8.0,1,,5.407239819004525,1.0,0.0,28.0,1195.0,7.378515623166785,0.8230959387875221,0.6617250284935079
ID2399,2399,1,0.38576340675354004,1748.565196468986,954.2475730907908,0.0,25.0,25,8.0,1,,4.656108597285068,2.0,0.0,26.0,1029.0,6.418674549310879,0.8612035722809088,0.6713046972486643
ID2144,2144,1,0.369496613740921,1682.9290127647541,1013.7254030620884,0.0,7.0,7,8.0,1,,5.217194570135747,2.0,0.0,33.0,1153.0,7.244927586260073,0.7373926692439614,0.611271026589829
ID3169,3169,1,0.3720614016056061,1712.0434869203336,806.5864043722185,0.0,117.0,117,8.0,1,,5.16289592760181,2.0,0.0,28.0,1141.0,6.444213664777227,0.8781773727494999,0.749202251126606
ID3430,3430,1,0.3890186846256256,1723.2509915217436,936.471243504979,0.0,130.0,130,8.0,1,,5.610859728506787,2.0,0.0,25.0,1240.0,6.960451244727922,0.8727734420066496,0.7513430818097826
ID2663,2663,1,0.4247225821018219,1734.6972478651833,834.5686040898207,0.0,68.0,68,8.0,1,,6.004524886877828,3.0,0.0,33.0,1327.0,7.645258624293382,0.8177966907870954,0.7066697544879094
ID2408,2408,1,0.3666745126247406,1768.284811343453,888.4300870729204,0.0,40.0,40,8.0,1,,5.529411764705882,3.0,0.0,27.0,1222.0,6.856005603427159,0.8374383493461636,0.7351531672206041
ID2920,2920,1,0.3854111135005951,1810.189377259547,806.3611401899973,0.0,91.0,91,8.0,1,,5.285067873303167,2.0,0.0,24.0,1168.0,6.748414198900192,0.8266539075575999,0.7088368500271084
ID2155,2155,1,0.3837210536003113,1673.6054554942189,1092.3405680178855,0.0,1.0,1,8.0,1,,5.393665158371041,1.0,0.0,31.0,1192.0,8.024607362590089,0.7818049282356253,0.5898321397350997
ID3182,3182,1,0.44018349051475525,1715.2109190199494,808.5423979929286,0.0,119.0,119,8.0,1,,5.013574660633484,2.0,0.0,27.0,1108.0,7.33328627685188,0.9241884996355216,0.6567374591168206
ID2672,2672,1,0.37282511591911316,1748.8290794960185,840.2892648587015,0.0,65.0,65,8.0,1,,5.352941176470588,1.0,0.0,31.0,1183.0,7.431649330041474,0.8368948975141736,0.656332439526995
